,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
8762,6787,55,retired,divorced,primary,no,1420,no,no,unknown,23,jun,655,4,-1,0,unknown,no
8763,6921,39,self-employed,single,tertiary,no,0,no,no,unknown,16,jun,13,1,-1,0,unknown,no
8764,1892,42,blue-collar,married,primary,no,2103,yes,no,cellular,13,apr,384,2,-1,0,unknown,yes
8765,9518,23,technician,single,secondary,no,76,yes,no,unknown,15,may,23,1,-1,0,unknown,no
8766,1901,34,management,single,tertiary,no,2646,no,no,cellular,14,apr,142,1,-1,0,unknown,yes
8767,2551,32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,unknown,yes
8768,2152,33,admin.,married,secondary,no,95,yes,no,cellular,30,apr,335,1,-1,0,unknown,yes
8769,9573,60,housemaid,divorced,secondary,no,2063,no,no,cellular,21,aug,54,5,86,3,failure,no
8770,2540,36,admin.,divorced,secondary,no,437,yes,no,cellular,14,may,722,2,344,1,success,yes
8771,9836,60,retired,married,primary,no,5,no,no,cellular,26,aug,63,2,-1,0,unknown,no
8772,8785,35,technician,married,secondary,no,1577,yes,yes,cellular,17,aug,80,1,273,1,failure,no
8773,789,60,self-employed,married,primary,no,362,no,yes,cellular,29,jul,816,6,-1,0,unknown,yes
8774,2061,26,student,single,tertiary,no,1134,no,no,cellular,21,apr,464,4,-1,0,unknown,yes
8775,7374,26,admin.,divorced,secondary,yes,-3,yes,no,unknown,13,may,181,5,-1,0,unknown,no
8776,1507,40,blue-collar,married,unknown,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,yes
8777,2730,36,management,married,tertiary,no,255,no,no,cellular,22,may,970,2,92,2,other,yes
8778,1939,39,management,married,tertiary,no,937,no,no,cellular,16,apr,144,4,-1,0,unknown,yes
8779,4916,38,services,married,secondary,no,4017,no,no,cellular,4,aug,470,1,96,3,success,yes
8780,9326,33,admin.,single,secondary,no,344,yes,no,cellular,20,aug,103,4,-1,0,unknown,no
8781,1201,49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,-1,0,unknown,yes
8782,3518,30,technician,single,tertiary,no,655,no,no,cellular,6,oct,384,2,-1,0,unknown,yes
8783,4986,35,self-employed,married,tertiary,no,2427,no,no,cellular,12,aug,175,3,31,10,success,yes
8784,5752,50,management,married,tertiary,no,0,no,no,cellular,30,jan,199,1,205,1,failure,no
8785,5293,59,retired,married,secondary,no,1896,no,no,telephone,20,nov,134,9,-1,0,unknown,no
8786,5139,25,management,single,tertiary,no,3902,no,no,cellular,23,sep,856,1,-1,0,unknown,yes
8787,4426,58,entrepreneur,married,secondary,no,496,no,no,cellular,22,apr,132,1,-1,0,unknown,yes
8788,4101,39,blue-collar,single,tertiary,no,172,yes,no,cellular,9,feb,125,2,183,2,failure,yes
8789,10415,44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,other,no
8790,4971,70,retired,married,primary,no,324,no,no,cellular,11,aug,632,1,308,6,other,yes
8791,6937,32,technician,married,secondary,no,-410,yes,yes,cellular,12,may,179,3,-1,0,unknown,no
8792,5329,36,self-employed,single,secondary,no,652,no,no,unknown,17,jun,187,1,-1,0,unknown,no
8793,6562,39,admin.,married,secondary,no,-650,no,no,cellular,15,may,123,2,364,1,failure,no
8794,7818,46,services,married,secondary,no,250,no,no,cellular,18,aug,166,6,-1,0,unknown,no
8795,3020,32,services,married,secondary,no,689,yes,yes,cellular,16,jun,162,3,-1,0,unknown,yes
8796,4688,38,management,single,tertiary,no,623,no,no,cellular,28,jun,297,4,144,4,other,yes
8797,3344,37,blue-collar,married,primary,no,106,yes,no,cellular,25,aug,511,1,392,13,failure,yes
8798,8930,58,technician,married,secondary,no,673,no,no,telephone,29,jul,28,4,-1,0,unknown,no
8799,3185,59,retired,divorced,tertiary,no,3444,no,no,cellular,10,aug,252,1,185,2,success,yes
8800,7535,27,blue-collar,single,secondary,no,-116,yes,yes,cellular,17,apr,432,2,343,1,failure,no
8801,8323,25,blue-collar,single,unknown,no,586,yes,no,cellular,20,apr,712,1,-1,0,unknown,no
8802,9301,47,technician,married,unknown,no,751,yes,no,cellular,24,jul,99,1,-1,0,unknown,no
8803,4649,26,services,single,tertiary,no,12,no,no,cellular,14,jun,563,1,181,10,failure,yes
8804,6388,43,admin.,divorced,secondary,no,15511,yes,no,unknown,2,jun,484,1,-1,0,unknown,no
8805,2589,39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,yes
8806,4124,30,admin.,single,secondary,no,4448,no,no,cellular,11,feb,112,8,-1,0,unknown,yes
8807,725,55,retired,divorced,secondary,no,-268,no,yes,cellular,24,jul,1417,1,-1,0,unknown,yes
8808,1889,29,technician,single,secondary,no,110,yes,no,cellular,13,apr,1036,1,-1,0,unknown,yes
8809,5622,49,management,divorced,tertiary,no,9326,yes,no,unknown,3,jun,166,1,-1,0,unknown,no
8810,7261,38,services,married,secondary,no,706,no,no,cellular,18,nov,206,2,-1,0,unknown,no
8811,4575,27,technician,single,tertiary,no,2781,yes,no,cellular,24,may,168,1,389,1,failure,yes
8812,10079,66,retired,single,tertiary,no,0,no,no,cellular,12,jan,105,1,92,2,failure,no
8813,4460,41,unemployed,married,tertiary,no,0,no,no,cellular,29,apr,882,1,181,3,success,yes
8814,9978,42,services,divorced,secondary,no,372,yes,yes,unknown,6,may,121,2,-1,0,unknown,no
8815,1491,36,management,married,tertiary,no,254,no,no,cellular,3,feb,303,2,-1,0,unknown,yes
8816,833,51,self-employed,married,tertiary,no,5350,yes,yes,cellular,31,jul,612,4,-1,0,unknown,yes
8817,4501,77,unknown,married,unknown,no,397,no,no,telephone,7,may,300,3,-1,0,unknown,yes
8818,328,28,technician,single,secondary,yes,-1042,yes,no,unknown,6,jun,712,2,-1,0,unknown,yes
8819,5961,32,blue-collar,married,primary,no,1,yes,no,cellular,11,may,184,4,-1,0,unknown,no
8820,5553,48,blue-collar,married,primary,no,3020,no,no,cellular,12,aug,645,3,-1,0,unknown,no
8821,2946,35,admin.,divorced,secondary,no,1085,no,no,cellular,5,jun,199,1,86,7,success,yes
8822,8708,39,management,married,tertiary,no,246,yes,no,cellular,25,may,217,1,306,8,failure,no
8823,6350,47,technician,married,tertiary,no,2155,no,no,unknown,20,jun,178,3,-1,0,unknown,no
8824,9565,44,blue-collar,married,secondary,no,96,yes,no,cellular,31,jul,547,2,-1,0,unknown,no
8825,6217,35,unemployed,divorced,secondary,no,45,no,no,unknown,12,jun,40,6,-1,0,unknown,no
8826,4233,38,services,single,secondary,no,91,no,no,cellular,2,mar,207,1,-1,0,unknown,yes
8827,2187,46,services,married,secondary,no,4,no,no,cellular,30,apr,268,1,261,5,other,yes
8828,1244,35,blue-collar,married,secondary,no,1055,no,no,unknown,18,nov,150,2,-1,0,unknown,yes
8829,7565,33,management,single,secondary,no,0,no,no,unknown,20,may,190,2,-1,0,unknown,no
8830,7360,39,services,married,secondary,no,695,yes,no,unknown,28,may,429,10,-1,0,unknown,no
8831,8672,48,blue-collar,single,primary,no,10442,no,no,unknown,6,jun,63,2,-1,0,unknown,no
8832,6583,59,blue-collar,married,primary,no,6212,yes,no,cellular,5,may,574,2,-1,0,unknown,no
8833,1740,61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,unknown,yes
8834,10524,30,management,single,tertiary,no,78,yes,no,unknown,15,may,73,2,-1,0,unknown,no
8835,5003,61,retired,married,secondary,no,523,no,no,cellular,13,aug,211,3,183,4,success,yes
8836,41,60,technician,married,primary,no,65,yes,no,unknown,9,may,1028,2,-1,0,unknown,yes
8837,80,46,admin.,married,secondary,no,556,yes,yes,unknown,15,may,646,3,-1,0,unknown,yes
8838,1322,46,admin.,divorced,secondary,no,2087,no,no,cellular,20,nov,768,3,-1,0,unknown,yes
8839,4512,31,blue-collar,married,secondary,no,136,no,no,cellular,12,may,228,2,267,1,failure,yes
8840,7169,34,admin.,single,secondary,no,-478,yes,yes,unknown,27,jun,111,4,-1,0,unknown,no
8841,1447,44,unemployed,married,secondary,no,0,yes,no,cellular,2,feb,699,1,272,1,failure,yes
8842,8146,37,services,single,secondary,no,887,no,no,cellular,14,may,553,2,-1,0,unknown,no
8843,5820,29,technician,divorced,secondary,no,124,no,no,unknown,27,may,125,1,-1,0,unknown,no
8844,6439,36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no
8845,8507,30,technician,single,secondary,no,4888,yes,no,cellular,20,nov,274,2,-1,0,unknown,no
8846,4066,55,management,divorced,tertiary,no,2037,no,no,cellular,4,feb,305,2,94,3,success,yes
8847,6447,60,retired,married,secondary,no,2060,no,no,cellular,26,mar,454,1,88,3,other,no
8848,2808,25,technician,single,secondary,no,1199,no,no,cellular,1,jun,287,1,-1,0,unknown,yes
8849,4398,44,services,married,primary,no,2557,yes,no,cellular,14,apr,250,1,181,8,success,yes
8850,8888,36,management,married,tertiary,no,0,no,yes,cellular,4,aug,89,1,-1,0,unknown,no
8851,7642,75,retired,divorced,primary,no,1926,no,no,cellular,9,sep,761,1,93,5,other,no
8852,2615,39,entrepreneur,married,secondary,no,2139,yes,no,cellular,15,may,576,4,371,1,failure,yes
8853,3746,40,management,married,tertiary,no,9366,no,no,cellular,11,nov,69,3,-1,0,unknown,yes
8854,232,40,technician,single,secondary,no,5637,yes,no,unknown,30,may,553,3,-1,0,unknown,yes
8855,9792,36,management,single,secondary,no,302,no,no,unknown,28,may,60,6,-1,0,unknown,no
8856,8942,53,blue-collar,married,primary,no,1100,yes,no,unknown,17,jun,714,2,-1,0,unknown,no
8857,5817,57,retired,single,secondary,no,1640,no,yes,unknown,6,may,204,4,-1,0,unknown,no
8858,6898,57,services,married,secondary,no,1315,no,no,cellular,14,aug,260,2,-1,0,unknown,no
8859,10374,53,services,divorced,primary,no,778,yes,no,cellular,17,apr,221,2,-1,0,unknown,no
8860,2307,32,blue-collar,single,secondary,no,400,no,no,cellular,4,may,268,3,-1,0,unknown,yes
8861,3693,59,management,married,secondary,no,4412,no,no,cellular,2,nov,162,2,-1,0,unknown,yes
8862,7885,40,technician,married,tertiary,no,4396,no,no,unknown,18,jun,1195,2,-1,0,unknown,no
8863,1700,49,management,married,tertiary,no,2881,no,no,cellular,2,mar,120,3,-1,0,unknown,yes
8864,7087,47,blue-collar,married,primary,no,85,no,no,cellular,25,aug,454,4,-1,0,unknown,no
8865,2813,46,technician,single,secondary,no,5862,no,no,cellular,1,jun,84,1,-1,0,unknown,yes
8866,3616,78,retired,divorced,primary,no,229,no,no,telephone,22,oct,97,1,-1,0,unknown,yes
8867,18,38,admin.,single,secondary,no,100,yes,no,unknown,7,may,786,1,-1,0,unknown,yes
8868,8541,46,management,married,tertiary,no,4301,yes,yes,cellular,18,nov,50,1,183,2,failure,no
8869,10364,24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,unknown,no
8870,5168,26,unemployed,single,tertiary,no,3466,no,no,cellular,6,oct,275,2,-1,0,unknown,yes
8871,3594,33,management,single,tertiary,no,6807,no,no,cellular,21,oct,512,2,184,1,success,yes
8872,3972,59,technician,married,primary,no,4198,no,no,cellular,14,jan,309,1,91,10,success,yes
8873,3577,47,services,single,unknown,no,1784,no,no,cellular,19,oct,385,2,-1,0,unknown,yes
8874,2250,33,blue-collar,single,tertiary,no,700,no,no,cellular,30,apr,169,1,80,2,success,yes
8875,8288,78,retired,married,primary,no,14204,no,no,cellular,26,oct,150,1,183,1,other,no
8876,3513,54,management,married,tertiary,no,1464,no,no,cellular,2,oct,194,2,94,1,success,yes
8877,537,28,admin.,single,secondary,no,-170,no,yes,cellular,10,jul,720,2,-1,0,unknown,yes
8878,8435,40,entrepreneur,divorced,tertiary,no,224,no,no,unknown,20,jun,606,1,-1,0,unknown,no
8879,8345,40,blue-collar,single,secondary,no,1101,yes,no,unknown,16,may,214,1,-1,0,unknown,no
8880,1312,43,blue-collar,divorced,primary,no,3550,no,no,cellular,20,nov,1154,1,-1,0,unknown,yes
8881,1983,37,blue-collar,married,primary,no,3154,yes,no,cellular,17,apr,404,1,305,3,failure,yes
8882,9467,34,entrepreneur,married,secondary,no,1847,yes,no,cellular,9,apr,543,3,321,6,failure,no
8883,4221,52,technician,married,secondary,no,117,no,no,cellular,26,feb,959,3,186,6,success,yes
8884,5212,64,retired,divorced,secondary,no,4833,no,no,cellular,20,oct,621,1,181,3,failure,yes
8885,9312,55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,-1,0,unknown,no
8886,330,41,blue-collar,married,primary,no,1461,yes,no,unknown,6,jun,554,2,-1,0,unknown,yes
8887,8243,28,technician,single,secondary,no,205,yes,no,unknown,12,may,92,3,-1,0,unknown,no
8888,7296,45,self-employed,divorced,secondary,no,1966,yes,no,cellular,4,feb,76,2,204,3,other,no
8889,7059,27,admin.,married,secondary,no,249,yes,no,cellular,13,may,307,2,-1,0,unknown,no
8890,2077,32,technician,single,tertiary,no,5514,no,no,cellular,22,apr,319,1,182,1,success,yes
8891,4001,92,retired,married,unknown,no,775,no,no,cellular,26,jan,164,4,96,3,success,yes
8892,2537,32,technician,single,tertiary,no,0,yes,yes,cellular,13,may,440,2,-1,0,unknown,yes
8893,1174,43,retired,married,secondary,no,860,no,no,telephone,30,oct,132,1,-1,0,unknown,yes
8894,1406,30,admin.,single,secondary,no,1309,no,no,cellular,28,jan,622,1,-1,0,unknown,yes
8895,1047,52,management,married,tertiary,no,7135,no,no,cellular,19,aug,1032,3,-1,0,unknown,yes
8896,3977,33,services,single,secondary,no,133,no,no,cellular,14,jan,305,2,274,1,success,yes
8897,6050,38,services,divorced,primary,no,188,no,no,unknown,11,jun,597,10,-1,0,unknown,no
8898,9901,47,technician,divorced,secondary,no,4135,yes,no,unknown,14,may,283,8,-1,0,unknown,no
8899,7890,33,technician,divorced,secondary,no,751,yes,no,cellular,18,nov,237,1,-1,0,unknown,no
8900,3891,29,student,single,secondary,no,459,no,no,cellular,15,dec,279,3,189,19,other,yes
8901,4359,54,technician,single,tertiary,no,118,no,no,cellular,5,apr,280,1,-1,0,unknown,yes
8902,3324,42,management,married,primary,no,5310,yes,no,cellular,20,aug,273,1,90,3,success,yes
8903,9272,52,admin.,married,primary,no,813,no,yes,cellular,5,aug,113,2,-1,0,unknown,no
8904,484,59,blue-collar,divorced,primary,no,1265,no,yes,cellular,7,jul,849,1,-1,0,unknown,yes
8905,3556,26,admin.,single,secondary,no,766,no,no,cellular,15,oct,457,2,-1,0,unknown,yes
8906,9553,32,technician,married,secondary,no,268,yes,yes,cellular,22,jul,102,5,-1,0,unknown,no
8907,2830,34,student,single,unknown,no,1011,no,no,cellular,1,jun,253,1,-1,0,unknown,yes
8908,908,36,technician,single,secondary,no,651,no,no,cellular,7,aug,876,1,-1,0,unknown,yes
8909,1216,41,management,married,primary,no,5310,yes,no,cellular,17,nov,984,1,-1,0,unknown,yes
8910,3120,25,management,single,tertiary,no,219,no,no,cellular,4,aug,576,1,96,1,success,yes
8911,6840,47,management,married,tertiary,no,0,yes,no,telephone,6,feb,138,4,9,2,other,no
8912,289,33,blue-collar,single,secondary,no,76,yes,no,unknown,4,jun,1141,4,-1,0,unknown,yes
8913,8828,26,technician,single,tertiary,no,36,no,yes,unknown,4,jul,502,2,-1,0,unknown,no
8914,3975,32,admin.,married,secondary,no,51,yes,yes,cellular,14,jan,203,1,87,2,other,yes
8915,8217,47,management,single,tertiary,no,-230,no,no,cellular,4,feb,293,1,-1,0,unknown,no
8916,9713,35,management,single,secondary,no,2383,yes,no,cellular,31,jul,67,6,-1,0,unknown,no
8917,7533,70,retired,married,secondary,no,2064,no,no,cellular,22,oct,334,1,-1,0,unknown,no
8918,8145,56,management,divorced,tertiary,no,1654,yes,no,cellular,24,jul,335,2,-1,0,unknown,no
8919,6356,21,management,single,secondary,no,691,no,no,cellular,13,aug,219,1,101,2,other,no
8920,8895,33,admin.,married,secondary,no,105,yes,no,unknown,26,may,122,4,-1,0,unknown,no
8921,810,44,housemaid,married,primary,no,-156,no,yes,cellular,30,jul,1211,2,-1,0,unknown,yes
8922,8168,49,blue-collar,married,secondary,no,863,yes,yes,telephone,8,may,101,1,-1,0,unknown,no
8923,3144,36,management,married,tertiary,no,495,no,no,cellular,5,aug,157,3,97,2,success,yes
8924,4844,61,self-employed,married,tertiary,no,10861,no,no,cellular,26,jul,336,2,259,3,success,yes
8925,2050,37,blue-collar,divorced,secondary,no,0,yes,no,cellular,21,apr,146,4,-1,0,unknown,yes
8926,901,60,management,married,tertiary,no,0,no,no,cellular,7,aug,401,3,-1,0,unknown,yes
8927,6485,38,services,married,secondary,no,435,yes,no,unknown,23,may,193,2,-1,0,unknown,no
8928,4776,41,technician,single,secondary,no,5329,no,no,cellular,14,jul,397,2,-1,0,unknown,yes
8929,2772,60,retired,married,tertiary,no,846,no,no,telephone,26,may,1346,1,-1,0,unknown,yes
8930,6960,47,management,married,tertiary,no,385,yes,no,cellular,17,apr,145,1,323,4,failure,no
8931,5046,43,admin.,single,secondary,no,1707,yes,no,cellular,6,sep,369,3,504,5,other,yes
8932,8607,33,blue-collar,married,primary,no,331,yes,no,unknown,30,may,139,3,-1,0,unknown,no
8933,2882,33,management,divorced,tertiary,no,2240,no,no,cellular,3,jun,198,1,-1,0,unknown,yes
8934,3406,31,technician,single,tertiary,no,882,no,no,cellular,4,sep,293,1,93,1,success,yes
8935,9667,62,unemployed,married,primary,no,532,no,no,cellular,31,aug,298,2,300,1,other,no
8936,4149,51,management,married,tertiary,no,346,no,no,cellular,12,feb,122,1,92,5,success,yes
8937,4373,57,retired,married,unknown,no,230,no,no,cellular,6,apr,177,2,210,3,failure,yes
8938,3420,45,management,single,tertiary,no,1411,no,no,cellular,7,sep,800,2,102,3,failure,yes
8939,1738,35,management,single,tertiary,no,671,yes,no,cellular,10,mar,112,1,-1,0,unknown,yes
8940,930,39,management,married,tertiary,no,1795,no,no,cellular,8,aug,922,7,-1,0,unknown,yes
8941,814,42,entrepreneur,married,unknown,no,206,yes,no,cellular,30,jul,695,2,-1,0,unknown,yes
8942,3763,51,management,married,tertiary,no,346,no,no,cellular,12,nov,134,2,192,3,failure,yes
8943,2258,31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,1034,2,-1,0,unknown,yes
8944,8527,34,management,married,tertiary,no,1267,yes,no,unknown,2,jun,87,4,-1,0,unknown,no
8945,1878,33,technician,single,secondary,no,719,yes,no,cellular,9,apr,448,2,316,6,failure,yes
8946,3183,42,technician,single,unknown,no,11115,no,no,cellular,10,aug,187,1,102,1,success,yes
8947,4761,29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178,1,181,4,success,yes
8948,9652,42,blue-collar,married,primary,no,258,yes,no,cellular,8,may,18,1,366,1,failure,no
8949,1234,49,management,married,tertiary,no,1050,yes,no,cellular,18,nov,924,1,-1,0,unknown,yes
8950,2783,41,self-employed,single,tertiary,no,1081,no,no,cellular,27,may,229,3,-1,0,unknown,yes
8951,7385,38,admin.,divorced,secondary,no,485,yes,no,cellular,2,feb,252,1,-1,0,unknown,no
8952,1829,48,admin.,divorced,secondary,no,4099,no,no,cellular,2,apr,397,2,-1,0,unknown,yes
8953,6727,78,retired,divorced,primary,no,4917,no,no,cellular,29,dec,195,2,-1,0,unknown,no
8954,5730,38,admin.,married,secondary,no,1283,yes,no,cellular,29,jul,60,6,-1,0,unknown,no
8955,2863,46,blue-collar,married,secondary,no,1568,yes,no,cellular,2,jun,310,1,55,6,other,yes
8956,7145,41,entrepreneur,married,primary,no,1331,no,no,telephone,10,jul,465,7,-1,0,unknown,no
8957,4938,33,student,married,secondary,no,1536,no,no,cellular,6,aug,258,2,178,4,success,yes
8958,3808,33,blue-collar,married,primary,no,195,no,no,cellular,16,nov,984,5,-1,0,unknown,yes
8959,8230,40,services,single,secondary,no,0,yes,no,cellular,17,apr,350,2,-1,0,unknown,no
8960,4852,46,technician,married,unknown,no,3308,no,no,cellular,28,jul,219,2,-1,0,unknown,yes
8961,4468,37,management,married,secondary,no,565,no,no,cellular,29,apr,449,1,398,1,success,yes
8962,3742,27,admin.,single,secondary,no,4590,yes,no,cellular,10,nov,131,4,89,3,failure,yes
8963,8659,29,services,married,secondary,no,182,yes,no,telephone,13,may,38,3,-1,0,unknown,no
8964,8615,46,blue-collar,divorced,primary,no,2870,no,no,unknown,18,jun,52,6,-1,0,unknown,no
8965,9470,37,blue-collar,divorced,secondary,no,614,yes,no,unknown,20,may,185,1,-1,0,unknown,no
8966,6382,36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no
8967,6858,32,blue-collar,married,secondary,no,35,yes,no,unknown,2,jun,42,1,-1,0,unknown,no
8968,10075,60,technician,married,secondary,no,2389,yes,yes,cellular,4,may,287,1,-1,0,unknown,no
8969,1500,52,management,married,tertiary,no,-970,yes,no,cellular,4,feb,489,1,-1,0,unknown,yes
8970,5080,28,student,single,tertiary,no,5741,no,no,cellular,10,sep,1042,5,200,3,failure,yes
8971,5054,37,management,married,tertiary,no,6771,no,no,cellular,7,sep,337,1,186,1,success,yes
8972,3401,30,admin.,single,secondary,no,0,no,no,cellular,4,sep,316,3,-1,0,unknown,yes
8973,7173,31,technician,single,tertiary,no,1881,no,no,cellular,19,nov,145,1,-1,0,unknown,no
